Filename,Hue,Saturation,Value
42.jpg_1_2.png,108.0,241.0,125.0
51.jpg_0_2.png,48.0,146.0,37.0
41.jpg_4_1.png,108.0,255.0,162.0
66.jpg_2_4.png,17.0,169.0,91.0
38.jpg_4_2.png,25.0,248.0,168.0
28.jpg_0_1.png,22.0,125.0,129.0
34.jpg_0_0.png,24.0,90.0,77.0
44.jpg_2_2.png,108.0,253.0,160.0
24.jpg_4_3.png,104.0,234.0,151.0
7.jpg_2_0.png,48.0,157.0,45.0
57.jpg_3_2.png,23.0,244.0,160.0
27.jpg_1_0.png,44.0,203.0,157.0
42.jpg_3_0.png,56.0,88.0,29.0
32.jpg_1_2.png,25.0,110.0,129.0
1.jpg_3_2.png,47.0,168.0,46.0
31.jpg_4_1.png,51.0,142.0,44.0
51.jpg_2_0.png,107.0,244.0,133.0
16.jpg_2_4.png,29.0,50.0,78.0
28.jpg_2_3.png,26.0,51.0,142.0
7.jpg_0_2.png,24.0,58.5,43.0
44.jpg_0_0.png,26.0,252.0,172.0
34.jpg_2_2.png,26.0,253.0,166.0
54.jpg_4_3.png,27.0,37.5,32.0
27.jpg_3_2.png,26.0,242.0,195.0
57.jpg_1_0.png,29.0,189.0,37.0
57.jpg_1_1.png,39.0,210.5,28.0
27.jpg_3_3.png,25.0,235.0,180.0
7.jpg_0_3.png,26.0,244.0,198.0
54.jpg_4_2.png,49.0,172.0,111.0
34.jpg_2_3.png,25.0,243.0,168.0
44.jpg_0_1.png,35.0,199.0,109.0
28.jpg_2_2.png,22.0,119.0,113.0
51.jpg_2_1.png,51.0,106.0,38.0
31.jpg_4_0.png,26.0,241.0,189.0
32.jpg_1_3.png,22.0,142.0,107.5
42.jpg_3_1.png,67.0,75.0,30.0
19.jpg_3_4.png,26.0,251.0,191.0
1.jpg_3_3.png,34.0,217.0,141.0
27.jpg_1_1.png,38.0,216.0,123.0
57.jpg_3_3.png,23.0,240.0,181.0
24.jpg_4_2.png,104.0,234.0,158.0
44.jpg_2_3.png,25.0,254.0,178.0
34.jpg_0_1.png,21.0,127.0,63.0
7.jpg_2_1.png,42.0,102.0,51.0
28.jpg_0_0.png,23.0,111.0,97.0
38.jpg_4_3.png,24.0,238.0,150.0
41.jpg_4_0.png,108.0,249.0,134.0
51.jpg_0_3.png,25.0,255.0,181.0
1.jpg_1_1.png,50.0,158.0,46.0
69.jpg_3_4.png,37.0,247.0,116.0
42.jpg_1_3.png,108.0,249.0,129.0
32.jpg_3_1.png,41.0,215.0,155.0
4.jpg_1_4.png,105.0,254.0,173.0
37.jpg_3_4.png,25.0,255.0,173.0
70.jpg_3_0.png,106.0,255.0,158.0
63.jpg_2_0.png,22.0,111.0,82.0
13.jpg_0_2.png,21.0,167.0,157.0
24.jpg_2_4.png,26.0,232.0,203.0
31.jpg_0_4.png,26.0,241.0,201.0
66.jpg_4_3.png,37.0,216.0,125.0
65.jpg_1_0.png,40.0,234.0,121.0
15.jpg_3_2.png,36.0,146.0,38.0
22.jpg_1_4.png,105.0,254.0,183.0
47.jpg_3_4.png,46.0,195.0,98.0
70.jpg_1_2.png,23.0,252.0,201.0
28.jpg_4_4.png,25.0,233.0,186.0
13.jpg_2_0.png,27.0,246.0,191.0
63.jpg_0_2.png,38.0,170.0,43.0
54.jpg_2_4.png,108.0,255.0,184.0
41.jpg_0_4.png,23.0,126.0,82.0
16.jpg_4_3.png,106.0,255.0,165.0
15.jpg_1_0.png,35.0,123.0,45.0
65.jpg_3_2.png,24.0,246.0,186.0
52.jpg_1_4.png,26.0,58.0,89.0
41.jpg_0_0.png,26.0,251.0,174.0
51.jpg_4_3.png,25.0,255.0,153.0
31.jpg_2_2.png,24.0,100.0,82.0
22.jpg_3_2.png,25.0,248.0,169.0
52.jpg_1_0.png,23.0,50.0,73.0
15.jpg_1_4.png,21.0,193.0,143.0
4.jpg_3_2.png,26.0,236.0,191.0
47.jpg_3_0.png,25.0,248.0,163.0
37.jpg_1_2.png,25.0,250.0,161.0
24.jpg_0_2.png,23.0,132.0,95.0
54.jpg_2_0.png,66.0,59.0,45.0
34.jpg_4_1.png,39.0,208.0,88.0
13.jpg_2_4.png,26.0,231.0,181.0
28.jpg_4_0.png,22.0,93.0,140.0
38.jpg_0_3.png,21.0,121.0,76.0
31.jpg_0_0.png,44.0,214.0,159.0
41.jpg_2_2.png,108.0,253.0,162.0
52.jpg_3_2.png,26.0,232.0,171.0
22.jpg_1_0.png,35.0,179.0,50.0
65.jpg_1_4.png,30.0,162.0,118.0
70.jpg_3_4.png,105.0,249.0,158.0
37.jpg_3_0.png,108.0,255.0,148.0
47.jpg_1_2.png,37.0,215.0,96.0
4.jpg_1_0.png,26.0,240.0,196.0
7.jpg_4_3.png,106.0,255.0,164.0
54.jpg_0_2.png,58.0,99.0,36.0
24.jpg_2_0.png,105.0,254.0,191.0
44.jpg_4_1.png,108.0,255.0,162.0
38.jpg_2_1.png,25.0,251.0,165.0
63.jpg_2_4.png,38.0,174.0,25.0
41.jpg_4_4.png,25.0,74.0,126.0
16.jpg_0_3.png,43.0,224.0,154.0
66.jpg_2_1.png,20.0,131.0,89.0
19.jpg_1_2.png,23.0,136.0,107.0
69.jpg_3_0.png,23.0,252.0,186.0
28.jpg_0_4.png,26.0,244.0,202.0
63.jpg_4_2.png,106.0,252.0,155.0
31.jpg_4_4.png,53.0,94.0,53.0
66.jpg_0_3.png,18.0,149.0,95.0
16.jpg_2_1.png,105.0,254.0,170.0
69.jpg_1_2.png,19.0,148.0,78.0
19.jpg_3_0.png,40.0,241.0,127.0
13.jpg_4_2.png,26.0,244.0,192.0
44.jpg_0_4.png,23.0,121.0,79.0
13.jpg_4_3.png,28.0,128.0,51.0
57.jpg_1_4.png,18.0,166.0,82.0
19.jpg_3_1.png,44.0,235.0,139.0
69.jpg_1_3.png,23.0,254.0,197.0
42.jpg_3_4.png,39.0,108.0,37.0
16.jpg_2_0.png,45.0,227.0,149.0
66.jpg_0_2.png,18.0,133.0,103.0
51.jpg_2_4.png,35.0,226.0,75.0
7.jpg_2_4.png,104.0,249.0,156.0
34.jpg_0_4.png,51.0,124.0,32.0
63.jpg_4_3.png,108.0,255.0,135.0
27.jpg_1_4.png,45.0,209.0,159.0
32.jpg_3_4.png,26.0,231.0,197.0
1.jpg_1_4.png,105.0,227.0,156.0
69.jpg_3_1.png,19.0,153.0,73.0
19.jpg_1_3.png,25.0,132.0,103.0
66.jpg_2_0.png,24.0,229.0,189.0
16.jpg_0_2.png,44.0,218.0,153.0
38.jpg_2_0.png,24.0,117.0,66.0
7.jpg_4_2.png,106.0,250.0,152.0
44.jpg_4_0.png,107.0,248.0,132.0
24.jpg_2_1.png,40.0,213.0,167.0
54.jpg_0_3.png,108.0,255.0,188.0
47.jpg_1_3.png,42.0,242.0,120.0
37.jpg_3_1.png,25.0,252.0,168.0
4.jpg_1_1.png,26.0,242.0,184.0
22.jpg_1_1.png,47.0,191.0,42.0
52.jpg_3_3.png,26.0,243.0,176.0
41.jpg_2_3.png,25.0,254.0,180.0
31.jpg_0_1.png,106.0,246.0,145.0
38.jpg_0_2.png,22.0,105.5,77.0
28.jpg_4_1.png,48.0,136.0,49.0
34.jpg_4_0.png,44.0,226.0,113.0
54.jpg_2_1.png,60.0,85.0,36.0
24.jpg_0_3.png,23.0,80.0,57.0
4.jpg_3_3.png,35.0,163.0,54.0
37.jpg_1_3.png,50.0,151.0,29.0
47.jpg_3_1.png,25.0,248.0,154.0
52.jpg_1_1.png,26.0,228.0,168.0
22.jpg_3_3.png,46.0,183.0,48.0
31.jpg_2_3.png,26.0,230.0,196.0
51.jpg_4_2.png,25.0,245.0,154.0
41.jpg_0_1.png,36.0,204.0,109.0
41.jpg_0_3.png,23.0,104.0,64.0
51.jpg_4_0.png,25.0,249.0,180.0
31.jpg_2_1.png,35.0,209.0,128.0
16.jpg_4_4.png,105.0,246.0,131.0
22.jpg_3_1.png,26.0,252.0,191.0
52.jpg_1_3.png,26.0,49.0,36.0
47.jpg_3_3.png,25.0,255.0,163.0
37.jpg_1_1.png,25.0,246.0,139.0
4.jpg_3_1.png,44.0,204.0,145.0
28.jpg_4_3.png,43.0,205.0,156.0
38.jpg_0_0.png,24.0,84.0,85.0
24.jpg_0_1.png,47.0,177.0,54.0
54.jpg_2_3.png,26.0,231.0,170.0
34.jpg_4_2.png,25.0,252.0,165.0
31.jpg_0_3.png,38.0,224.0,139.0
41.jpg_2_1.png,25.0,243.0,177.0
66.jpg_4_4.png,22.0,103.0,130.0
52.jpg_3_1.png,26.0,236.0,172.0
22.jpg_1_3.png,35.0,191.0,59.0
4.jpg_1_3.png,26.0,235.0,193.0
37.jpg_3_3.png,48.0,144.0,32.0
47.jpg_1_1.png,40.0,226.0,123.0
38.jpg_2_2.png,26.0,252.0,168.0
54.jpg_0_1.png,59.0,105.0,36.0
24.jpg_2_3.png,43.0,200.0,159.0
44.jpg_4_2.png,108.0,255.0,171.0
7.jpg_4_0.png,52.0,127.0,34.0
16.jpg_0_0.png,27.0,247.0,191.0
66.jpg_2_2.png,20.0,121.0,76.0
51.jpg_0_4.png,38.0,249.0,79.0
19.jpg_1_1.png,37.0,241.0,128.0
69.jpg_3_3.png,17.0,168.0,91.0
42.jpg_1_4.png,25.0,251.0,174.0
57.jpg_3_4.png,106.0,253.0,153.0
44.jpg_2_4.png,25.0,251.0,180.0
63.jpg_4_1.png,105.0,241.0,144.0
38.jpg_4_4.png,108.0,253.0,148.0
66.jpg_0_0.png,23.0,226.0,180.0
16.jpg_2_2.png,34.0,227.0,128.0
32.jpg_1_4.png,26.0,240.0,199.0
1.jpg_3_4.png,37.0,214.0,130.0
69.jpg_1_1.png,19.0,107.0,43.0
19.jpg_3_3.png,30.0,193.0,57.0
27.jpg_3_4.png,49.0,115.0,55.0
7.jpg_0_4.png,105.0,253.0,173.0
34.jpg_2_4.png,25.0,248.0,170.0
13.jpg_4_1.png,35.0,164.0,56.0
28.jpg_2_4.png,26.0,228.0,200.0
13.jpg_4_0.png,42.0,222.0,148.0
54.jpg_4_4.png,24.0,66.0,60.0
19.jpg_3_2.png,48.0,156.0,44.0
69.jpg_1_0.png,23.0,242.0,191.0
16.jpg_2_3.png,45.0,206.0,143.0
66.jpg_0_1.png,18.0,96.0,120.0
63.jpg_4_0.png,106.0,253.0,155.0
24.jpg_4_4.png,26.0,239.0,200.0
69.jpg_3_2.png,16.0,181.0,87.0
19.jpg_1_0.png,40.0,232.0,141.0
66.jpg_2_3.png,19.0,123.0,114.0
16.jpg_0_1.png,52.0,116.0,41.0
44.jpg_4_3.png,107.0,252.0,170.0
24.jpg_2_2.png,28.0,115.0,105.0
54.jpg_0_0.png,74.0,87.0,43.0
7.jpg_4_1.png,53.0,123.0,38.0
13.jpg_0_4.png,23.0,110.0,103.0
38.jpg_2_3.png,25.0,241.0,169.0
4.jpg_1_2.png,26.0,239.0,194.0
47.jpg_1_0.png,48.0,142.0,35.0
37.jpg_3_2.png,50.0,134.0,31.0
22.jpg_1_2.png,46.0,185.0,46.0
52.jpg_3_0.png,63.0,79.0,35.0
15.jpg_3_4.png,48.0,138.0,31.0
41.jpg_2_0.png,25.0,243.0,161.0
31.jpg_0_2.png,105.0,254.0,183.0
34.jpg_4_3.png,25.0,243.0,148.0
54.jpg_2_2.png,35.0,78.0,69.0
24.jpg_0_0.png,104.0,247.0,181.0
38.jpg_0_1.png,22.0,121.0,69.0
28.jpg_4_2.png,30.0,48.0,145.0
63.jpg_0_4.png,36.0,161.0,23.0
70.jpg_1_4.png,105.0,247.0,156.0
37.jpg_1_0.png,26.0,250.0,161.0
47.jpg_3_2.png,25.0,245.0,154.0
4.jpg_3_0.png,23.0,107.0,127.0
52.jpg_1_2.png,26.0,235.0,168.0
22.jpg_3_0.png,26.0,254.0,185.0
65.jpg_3_4.png,42.0,177.0,135.0
31.jpg_2_0.png,26.0,242.0,193.0
51.jpg_4_1.png,25.0,254.0,175.0
41.jpg_0_2.png,49.0,142.0,32.0
30.jpg_1_1.png,26.0,240.0,194.0
40.jpg_3_3.png,44.0,235.0,88.0
53.jpg_2_3.png,66.0,76.0,36.0
33.jpg_4_2.png,53.0,117.0,33.0
23.jpg_0_1.png,26.0,251.0,195.0
11.jpg_4_4.png,49.0,155.0,36.0
9.jpg_4_3.png,28.0,94.0,146.0
5.jpg_0_1.png,44.0,211.0,162.0
56.jpg_4_0.png,107.0,255.0,155.0
55.jpg_1_3.png,20.0,118.0,86.0
25.jpg_3_1.png,106.0,246.0,190.0
40.jpg_1_1.png,25.0,249.0,184.0
30.jpg_3_3.png,52.0,125.0,46.0
23.jpg_2_3.png,26.0,248.0,195.0
53.jpg_0_1.png,26.0,244.0,164.0
61.jpg_4_4.png,107.0,251.0,143.0
26.jpg_4_0.png,106.0,255.0,185.0
5.jpg_2_3.png,105.0,251.0,188.0
25.jpg_1_3.png,48.0,149.0,55.0
55.jpg_3_1.png,24.0,81.0,72.0
50.jpg_3_4.png,21.0,78.0,81.0
67.jpg_1_2.png,23.0,247.0,198.0
17.jpg_3_0.png,27.0,245.0,204.0
74.jpg_0_2.png,106.0,236.0,120.0
68.jpg_0_3.png,40.0,177.0,30.0
18.jpg_2_1.png,35.0,212.0,57.0
56.jpg_0_4.png,18.0,183.0,101.0
61.jpg_2_2.png,38.0,236.0,111.5
11.jpg_0_0.png,50.0,149.0,43.0
72.jpg_3_2.png,23.0,252.0,185.0
45.jpg_1_4.png,40.0,109.0,44.0
20.jpg_3_4.png,26.0,249.0,201.0
17.jpg_1_2.png,42.0,230.0,158.0
67.jpg_3_0.png,106.0,255.0,171.0
14.jpg_4_1.png,20.0,217.0,124.0
74.jpg_2_0.png,106.0,255.0,161.0
18.jpg_0_3.png,46.0,187.0,49.0
68.jpg_2_1.png,23.0,254.0,186.0
33.jpg_2_4.png,25.0,255.0,170.0
26.jpg_0_4.png,105.0,234.0,158.0
11.jpg_2_2.png,26.0,252.0,179.0
71.jpg_4_3.png,23.0,254.0,189.0
61.jpg_0_0.png,38.0,248.0,109.0
72.jpg_1_0.png,38.0,249.0,118.0
6.jpg_3_4.png,26.0,105.0,120.0
72.jpg_1_1.png,38.0,239.0,114.0
29.jpg_1_4.png,20.0,131.0,176.0
61.jpg_0_1.png,39.0,249.0,116.0
9.jpg_2_4.png,26.0,231.0,184.0
71.jpg_4_2.png,23.0,255.0,189.0
11.jpg_2_3.png,43.0,229.0,132.0
68.jpg_2_0.png,30.0,143.0,45.0
18.jpg_0_2.png,21.0,200.0,155.0
53.jpg_4_4.png,84.0,88.0,47.0
74.jpg_2_1.png,106.0,249.0,140.0
14.jpg_4_0.png,20.0,223.0,121.0
67.jpg_3_1.png,106.0,245.0,139.0
17.jpg_1_3.png,37.0,211.0,131.0
59.jpg_1_4.png,40.0,142.0,18.0
72.jpg_3_3.png,23.0,248.0,189.0
11.jpg_0_1.png,106.0,247.0,123.0
61.jpg_2_3.png,39.0,201.0,114.0
5.jpg_4_4.png,26.0,244.0,205.0
23.jpg_4_4.png,25.0,246.0,174.5
18.jpg_2_0.png,26.0,254.0,188.0
68.jpg_0_2.png,30.0,158.0,42.0
74.jpg_0_3.png,106.0,252.0,150.0
17.jpg_3_1.png,26.0,230.0,205.0
67.jpg_1_3.png,41.0,167.0,38.0
12.jpg_3_4.png,26.0,243.0,188.0
55.jpg_3_0.png,107.0,242.0,140.0
25.jpg_1_2.png,37.0,139.0,75.0
26.jpg_4_1.png,106.0,255.0,188.0
5.jpg_2_2.png,31.0,118.0,66.0
14.jpg_0_4.png,106.0,254.0,172.0
53.jpg_0_0.png,26.0,246.0,162.0
23.jpg_2_2.png,23.0,120.0,77.0
30.jpg_3_2.png,57.0,92.0,44.0
40.jpg_1_0.png,33.0,144.0,46.0
25.jpg_3_0.png,106.0,227.0,154.0
55.jpg_1_2.png,54.0,120.0,39.0
5.jpg_0_0.png,43.0,215.0,163.0
56.jpg_4_1.png,106.0,255.0,156.0
9.jpg_4_2.png,26.0,244.0,194.0
71.jpg_2_4.png,39.0,189.0,30.5
23.jpg_0_0.png,25.0,245.0,176.0
33.jpg_4_3.png,18.0,167.0,133.0
53.jpg_2_2.png,33.0,128.0,65.0
40.jpg_3_2.png,34.0,149.0,43.0
30.jpg_1_0.png,51.0,140.0,43.0
30.jpg_1_2.png,26.0,235.0,197.0
40.jpg_3_0.png,48.0,138.0,34.0
14.jpg_2_4.png,50.0,172.0,41.0
53.jpg_2_0.png,108.0,250.0,120.0
33.jpg_4_1.png,57.0,89.0,34.0
23.jpg_0_2.png,23.0,130.0,85.0
68.jpg_4_4.png,17.0,108.0,81.0
56.jpg_4_3.png,38.0,188.0,35.0
5.jpg_0_2.png,41.0,207.0,161.0
9.jpg_4_0.png,42.0,223.0,149.0
12.jpg_1_4.png,26.0,107.0,113.0
55.jpg_1_0.png,46.0,194.0,134.0
25.jpg_3_2.png,106.0,250.0,193.0
40.jpg_1_2.png,24.0,250.0,167.0
30.jpg_3_0.png,55.0,108.0,42.0
18.jpg_4_4.png,50.0,161.0,48.0
23.jpg_2_0.png,46.0,188.0,38.0
53.jpg_0_2.png,23.0,49.0,71.0
5.jpg_2_0.png,49.0,146.0,51.0
26.jpg_4_3.png,105.0,246.0,178.0
71.jpg_0_4.png,41.0,194.0,27.0
25.jpg_1_0.png,106.0,240.0,204.0
55.jpg_3_2.png,44.0,197.0,135.0
67.jpg_1_1.png,24.0,243.0,197.0
17.jpg_3_3.png,104.0,241.0,175.0
68.jpg_0_0.png,48.0,123.0,32.0
18.jpg_2_2.png,35.0,67.0,127.0
74.jpg_0_1.png,106.0,236.0,118.0
61.jpg_2_1.png,31.0,241.0,104.0
9.jpg_0_4.png,23.0,113.0,104.0
11.jpg_0_3.png,107.0,252.0,135.0
72.jpg_3_1.png,22.0,248.0,165.0
29.jpg_3_4.png,104.0,240.0,175.0
17.jpg_1_1.png,43.0,218.0,164.0
67.jpg_3_3.png,42.0,163.0,40.0
18.jpg_0_0.png,42.0,236.0,140.0
68.jpg_2_2.png,23.0,255.0,187.0
14.jpg_4_2.png,27.0,254.0,177.0
74.jpg_2_3.png,27.0,216.0,58.0
11.jpg_2_1.png,26.0,247.0,165.0
71.jpg_4_0.png,40.0,160.0,38.0
61.jpg_0_3.png,37.0,226.0,120.0
59.jpg_3_4.png,38.0,137.0,21.0
72.jpg_1_3.png,33.0,200.0,97.0
72.jpg_1_2.png,37.0,236.0,112.0
45.jpg_3_4.png,107.0,249.0,153.0
56.jpg_2_4.png,16.0,88.0,127.0
61.jpg_0_2.png,39.0,236.0,118.0
71.jpg_4_1.png,22.0,252.0,171.0
11.jpg_2_0.png,51.0,142.0,34.0
74.jpg_2_2.png,22.0,251.0,186.0
14.jpg_4_3.png,26.0,248.0,180.0
68.jpg_2_3.png,41.0,203.0,33.0
18.jpg_0_1.png,20.0,203.0,150.0
50.jpg_1_4.png,108.0,255.0,158.0
67.jpg_3_2.png,41.0,177.0,41.0
17.jpg_1_0.png,42.0,224.0,164.0
72.jpg_3_0.png,23.0,252.0,184.0
6.jpg_1_4.png,26.0,241.0,199.0
26.jpg_2_4.png,105.0,252.0,198.0
11.jpg_0_2.png,105.0,248.0,131.0
61.jpg_2_0.png,40.0,249.0,109.0
74.jpg_0_0.png,106.0,255.0,152.0
18.jpg_2_3.png,48.0,189.0,49.0
68.jpg_0_1.png,42.0,140.0,31.5
33.jpg_0_4.png,108.0,250.0,137.0
20.jpg_1_4.png,25.0,231.0,190.0
17.jpg_3_2.png,26.0,239.0,206.0
67.jpg_1_0.png,105.0,254.0,168.0
55.jpg_3_3.png,46.0,199.0,140.0
25.jpg_1_1.png,50.0,115.0,59.0
5.jpg_2_1.png,48.0,168.0,55.0
26.jpg_4_2.png,106.0,229.0,153.0
53.jpg_0_3.png,40.0,159.0,108.0
23.jpg_2_1.png,42.0,233.0,147.0
30.jpg_3_1.png,55.0,114.0,44.0
40.jpg_1_3.png,34.0,167.0,33.0
25.jpg_3_3.png,23.0,101.0,86.0
55.jpg_1_1.png,40.0,108.0,47.0
9.jpg_4_1.png,35.0,167.0,58.0
56.jpg_4_2.png,106.0,249.0,132.0
5.jpg_0_3.png,43.0,220.0,157.0
23.jpg_0_3.png,22.0,137.0,74.0
33.jpg_4_0.png,108.0,247.0,125.0
53.jpg_2_1.png,106.0,116.0,66.0
74.jpg_4_4.png,106.0,235.0,142.0
40.jpg_3_1.png,31.0,57.0,70.0
30.jpg_1_3.png,26.0,238.0,200.0
74.jpg_4_0.png,24.0,131.0,73.0
14.jpg_2_1.png,25.0,129.0,79.0
68.jpg_4_1.png,23.0,251.0,173.0
33.jpg_4_4.png,18.0,181.0,131.0
12.jpg_1_1.png,105.0,243.0,144.0
71.jpg_2_3.png,41.0,200.0,31.5
11.jpg_4_2.png,34.0,55.0,103.0
14.jpg_0_3.png,106.0,255.0,168.0
18.jpg_4_1.png,25.0,250.0,173.0
12.jpg_3_3.png,26.0,236.0,189.0
61.jpg_4_2.png,23.0,117.0,76.0
71.jpg_0_1.png,40.0,135.0,29.0
23.jpg_4_3.png,23.0,121.0,119.0
33.jpg_0_0.png,38.0,203.0,90.0
74.jpg_0_4.png,106.0,251.0,159.0
67.jpg_1_4.png,105.0,248.0,158.0
20.jpg_1_0.png,104.0,254.0,191.0
50.jpg_3_2.png,25.0,250.0,165.0
6.jpg_1_0.png,26.0,62.0,120.0
45.jpg_1_2.png,26.0,255.0,167.0
29.jpg_3_1.png,24.0,109.0,85.0
59.jpg_1_3.png,40.0,186.0,31.0
72.jpg_3_4.png,38.0,201.0,130.0
61.jpg_2_4.png,30.0,211.0,111.0
9.jpg_0_1.png,26.0,247.0,193.0
26.jpg_2_0.png,51.0,131.0,44.0
56.jpg_0_2.png,24.0,255.0,185.0
5.jpg_4_3.png,37.0,227.0,144.0
33.jpg_2_2.png,28.0,75.0,112.0
53.jpg_4_3.png,107.0,242.0,168.0
17.jpg_1_4.png,34.0,197.5,147.0
50.jpg_1_0.png,51.0,125.0,30.0
20.jpg_3_2.png,51.0,119.0,48.0
45.jpg_3_0.png,25.0,255.0,167.0
6.jpg_3_2.png,26.0,246.0,192.0
59.jpg_3_1.png,24.0,247.0,198.0
29.jpg_1_3.png,50.0,117.0,57.0
11.jpg_2_4.png,41.0,235.0,127.0
9.jpg_2_3.png,26.0,243.0,195.0
56.jpg_2_0.png,106.0,248.0,132.0
26.jpg_0_2.png,24.0,76.0,57.0
26.jpg_0_3.png,26.0,229.0,204.0
56.jpg_2_1.png,106.0,250.0,142.0
9.jpg_2_2.png,34.0,220.0,140.5
71.jpg_4_4.png,17.0,109.0,78.0
29.jpg_1_2.png,50.0,147.0,49.0
